data_source,time_scale,time_id,k,theta,num_matches,mdd,med,dist90,log_like,iteration
simulation_subsample,total_years,2012-4,-2.32339223408705,5,33,4.93329059731465,4.7035,9.2337,-1118.06557307073,400
simulation_subsample,monsoonal,NEM,-2.32237317879987,5,33,4.92826586212454,4.6987,9.2242,-1002.60676676719,400
simulation_subsample,monsoonal,SWM,-2.33125613824113,5,0,4.97223846215992,4.7407,9.3066,-115.439752423752,400
genetics,annual,2012,-3.28369202251699,3.56623698904043,3,13.1749971797351,12.1717,25.3442,-16.01569451824,400
genetics,annual,2013,-0.423268081586588,0.525237287792678,22,7.51224366570392,3.6608,18.8739,-114.187083586991,400
genetics,annual,2014,-3.37927101081268,5,15,14.1807442565429,13.5203,26.5421,-98.8856435598641,400
genetics,total_years,2012-4,-3.33368749953034,5,40,13.5488475873034,12.9179,25.3594,-234.350398005292,400
genetics,monsoonal,NEM,3.60847804723568,0.237102671056494,7,41.8685518236923,8.3312,97.5386,-29.643915944597,400
genetics,monsoonal,SWM,-3.39113927160809,5,11,14.3500477091434,13.6817,26.859,-70.2064655859814,400
simulation,annual,2012,-1.75440362405509,1.28201472724875,165685,4.33042259737212,3.2735,9.5682,-1261040.70990077,401
simulation,annual,2013,-1.87425557154047,1.36448187740666,145100,4.62061761984154,3.5588,10.1053,-1224517.35186909,401
simulation,annual,2014,-1.67681516184719,1.21944599896895,152673,4.20715325572521,3.1304,9.3732,-1102576.65499142,401
simulation,total_years,2012-4,-1.77551086503858,1.29109169486622,463458,4.39400422423091,3.3288,9.6974,-3589201.89911051,401
simulation,monsoonal,NEM,-1.72354702185041,1.2521968788377,441028,4.2938700991767,3.2221,9.5245,-3051751.21682473,401
simulation,monsoonal,SWM,-1.98544509723133,1.47001684419847,22430,4.87226344044819,3.8319,10.5276,-535807.623765979,401
simulation_subsample,annual,2012,-1.5963276581938,1.10873068958522,3,4.31211954383194,3.1065,9.7605,-103.246253359374,401
simulation_subsample,annual,2013,-2.37145489548142,4.45916293650639,20,5.20136471339894,4.9132,9.8158,-484.923079075433,401
simulation_subsample,annual,2014,-2.31357753177943,5,13,4.88510865120725,4.6576,9.1435,-464.666045219129,401
simulation_subsample,total_years,2012-4,-2.36258485276493,4.38439867959791,36,5.16013268619368,4.867,9.7507,-1154.65023637685,401
simulation_subsample,monsoonal,NEM,-2.36666801265241,4.3361338410134,36,5.18449257829096,4.8851,9.8053,-1055.20755669282,401
simulation_subsample,monsoonal,SWM,-2.278063890188,5,0,4.71466510249145,4.4951,8.8244,-97.4184514518037,401
genetics,annual,2012,-3.12733086208209,3.12234899475707,6,11.4589757563901,10.4177,22.3407,-33.0362922260944,401
genetics,annual,2013,0.203142735734104,0.418743891087946,16,11.4082793384164,4.6077,28.9651,-92.131653359721,401
genetics,annual,2014,1.50637209200636,0.301124033352001,17,30.061825581662,8.4616,74.5059,-87.87006777145,401
genetics,total_years,2012-4,0.0703264222180497,0.414151809933904,39,13.8356063823434,5.531,35.1296,-215.835146865396,401
genetics,monsoonal,NEM,-1.04688490464003,0.547592611892025,4,11.9779757629835,6.0158,29.9857,-21.0505532037709,401
genetics,monsoonal,SWM,-3.36848045837072,5,13,14.028548805226,13.3752,26.2573,-81.6665746134584,401
simulation,annual,2012,-1.75660223863719,1.28337192635055,165543,4.33568257495033,3.2786,9.5782,-1262354.92341342,402
simulation,annual,2013,-1.87614507143771,1.36619400964715,144919,4.62452222247782,3.5631,10.1117,-1225492.23558654,402
simulation,annual,2014,-1.67077283198588,1.21592364262613,152473,4.19415450389666,3.1178,9.3488,-1101966.65225014,402
simulation,total_years,2012-4,-1.77525919799956,1.29101913559745,462935,4.39312569556062,3.3281,9.6955,-3590947.84416551,402
simulation,monsoonal,NEM,-1.72397865661213,1.25230246438813,440388,4.29537233354521,3.2233,9.5277,-3054400.39809472,402
simulation,monsoonal,SWM,-1.98225287385605,1.46979011356684,22547,4.85727663580808,3.82,10.4955,-534963.615142642,402
simulation_subsample,annual,2012,-0.888965325629962,0.8228096369694,3,3.37288800117287,2.1488,8.0133,-97.2203233107084,402
simulation_subsample,annual,2013,-2.31423815573561,5,15,4.88833693723494,4.6607,9.1495,-458.540488253126,402
simulation_subsample,annual,2014,-2.35991785636459,5,13,5.11681334451825,4.8785,9.5772,-482.732717776839,402
simulation_subsample,total_years,2012-4,-2.33828337181567,5,31,5.00730260087348,4.7741,9.3722,-1137.03857725199,402
simulation_subsample,monsoonal,NEM,-2.3628699305682,4.63499601142509,31,5.14718549277358,4.878,9.6855,-1008.62854966337,402
simulation_subsample,monsoonal,SWM,-2.30655310193125,5,0,4.85091378849862,4.625,9.0795,-132.522067845177,402
genetics,annual,2012,-3.47790806581653,5,1,15.6508004256542,14.9219,29.2936,-5.87884681242282,402
genetics,annual,2013,0.102126932827464,0.425031384444963,15,11.6538595048928,4.7718,29.5845,-84.5024986163201,402
genetics,annual,2014,1.35529045032377,0.316766910880367,21,22.9572923378262,6.8852,57.3357,-117.66240254508,402
genetics,total_years,2012-4,0.767823366953707,0.348571829045063,37,20.1440780221657,6.7539,50.8248,-211.9678086336,402
genetics,monsoonal,NEM,6.59181262046778,0.15,3,3936.84285231252,303.9867,6871.3063,-11.1026779462457,402
genetics,monsoonal,SWM,-3.39931965264328,5,9,14.4679180220042,13.7941,27.0796,-59.9426212037494,402
simulation,annual,2012,-1.75968033966925,1.28572372081311,165667,4.34166376166213,3.2849,9.5885,-1263163.42362181,403
simulation,annual,2013,-1.87372403324653,1.36357625629082,144668,4.6207219986723,3.5582,10.1066,-1225813.2212023,403
simulation,annual,2014,-1.66543851938412,1.21329057948883,153040,4.18110835983683,3.1059,9.3231,-1099633.11414736,403
simulation,total_years,2012-4,-1.77375096275854,1.29001875006505,463375,4.38963675562634,3.3246,9.6891,-3589767.72810269,403
simulation,monsoonal,NEM,-1.72098532587541,1.25051179497123,440785,4.28849323940064,3.2167,9.5147,-3051910.3359486,403
simulation,monsoonal,SWM,-1.98720447341999,1.47314005618173,22590,4.87330499156429,3.8349,10.5262,-536167.622319677,403
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,3.35772819606332,2.1258,7.9934,-98.2839043396473,403
simulation_subsample,annual,2013,-2.34510471427565,5,17,5.04157588873478,4.8068,9.4363,-464.013299565477,403
simulation_subsample,annual,2014,-2.33869394351644,5,12,5.00935887971463,4.7761,9.376,-475.939282560363,403
simulation_subsample,total_years,2012-4,-2.33731070631191,5,31,5.00243453824881,4.7695,9.3631,-1132.11284387155,403
simulation_subsample,monsoonal,NEM,-2.35664247994719,4.54460463152705,29,5.11997427032558,4.8442,9.6484,-1005.80395213162,403
simulation_subsample,monsoonal,SWM,-2.31911473293632,5,2,4.91223350907408,4.6835,9.1942,-130.506965093775,403
genetics,annual,2012,-3.39150387725208,4.77068946954787,2,14.3801143389807,13.6604,27.0029,-13.15456711529,403
genetics,annual,2013,0.140557745672426,0.431697510158623,17,10.3374149375912,4.2928,26.2363,-98.4296431970453,403
genetics,annual,2014,5.92676589038502,0.15,11,7655.51039138069,591.127,13361.8143,-64.1675359831376,403
genetics,total_years,2012-4,0.628409031791715,0.345220483043907,30,24.7928879280546,8.2234,62.5044,-179.578951789114,403
genetics,monsoonal,NEM,0.516944895311767,0.419393602806653,7,8.26611489236652,3.3434,20.9871,-30.2584982608092,403
genetics,monsoonal,SWM,-3.43961132453647,5,6,15.0627576998384,14.3613,28.193,-43.7582753153856,403
simulation,annual,2012,-1.75910708734952,1.2846442721611,165632,4.34255713627957,3.2848,9.5918,-1263417.10291549,404
simulation,annual,2013,-1.87063590891315,1.36065486041702,144610,4.61474856247373,3.5513,10.0971,-1225010.2953044,404
simulation,annual,2014,-1.68042028006034,1.2219245287364,152755,4.21365726852207,3.1373,9.3846,-1102655.39591665,404
simulation,total_years,2012-4,-1.77673345774249,1.29150456393533,462997,4.39808602340983,3.3322,9.7059,-3592070.26135156,404
simulation,monsoonal,NEM,-1.72357157545465,1.25131217350238,440474,4.29692430927267,3.2237,9.5324,-3055843.84715226,404
simulation,monsoonal,SWM,-1.9903156104391,1.4778581041925,22523,4.8771865060967,3.8413,10.5292,-534533.790697722,404
simulation_subsample,annual,2012,-0.886165263924405,0.821781643586558,3,3.3716871754533,2.1468,8.012,-96.5261953705492,404
simulation_subsample,annual,2013,-2.38032715977288,5,19,5.22231690546893,4.9791,9.7746,-473.735525855539,404
simulation_subsample,annual,2014,-2.31949885464848,5,12,4.91412076706532,4.6853,9.1978,-469.684784884574,404
simulation_subsample,total_years,2012-4,-2.36295724618159,4.61136896089998,34,5.14883936370253,4.8775,9.6923,-1145.53339289896,404
simulation_subsample,monsoonal,NEM,-2.36411189799549,4.46590252386081,34,5.16290432949056,4.8775,9.7421,-1017.43484702295,404
simulation_subsample,monsoonal,SWM,-2.30438395424676,5,0,4.8404028441034,4.615,9.0598,-125.905830249292,404
genetics,annual,2012,-3.31419399476783,3.51278072016147,2,13.6051211290564,12.5475,26.2095,-11.8295815129232,404
genetics,annual,2013,-3.27870950895222,5,22,12.8240652604244,12.2268,24.0028,-124.696640735151,404
genetics,annual,2014,-3.38972430394994,5,13,14.3297572143243,13.6624,26.821,-86.07727251717,404
genetics,total_years,2012-4,-3.34270443145026,5,37,13.6715690777649,13.0349,25.5891,-226.183132168515,404
genetics,monsoonal,NEM,-1.06648595281998,0.631840182775763,6,7.63051114874925,4.2127,18.8114,-27.2611599655044,404
genetics,monsoonal,SWM,-3.37061323507845,5,13,14.0585004961419,13.4038,26.3133,-86.9361701640813,404
simulation,annual,2012,-1.75730490051211,1.28299722180824,165944,4.33990861115684,3.2815,9.588,-1262554.66817763,405
simulation,annual,2013,-1.87242582777195,1.36395668950954,144864,4.61365258635183,3.553,10.0907,-1223740.08830158,405
simulation,annual,2014,-1.67232772992841,1.2176017249715,152392,4.194773601885,3.1196,9.348,-1101020.56066945,405
simulation,total_years,2012-4,-1.77456644843301,1.29071150263073,463200,4.3910463617842,3.3263,9.6913,-3588374.39592838,405
simulation,monsoonal,NEM,-1.72249741544004,1.25165635783332,440573,4.29116432662228,3.2196,9.5191,-3049817.53420174,405
simulation,monsoonal,SWM,-1.98444979537267,1.4705975752072,22627,4.86601063788187,3.8274,10.5134,-536915.469785661,405
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,405
simulation_subsample,annual,2013,-2.29463189240436,3.25219539084332,16,4.95444429567249,4.5276,9.6181,-487.254343658273,405
simulation_subsample,annual,2014,-2.3141944521872,5,12,4.88812330423322,4.6605,9.1491,-466.400693733256,405
simulation_subsample,total_years,2012-4,-2.32706510965017,3.6107939106992,31,5.05515986063082,4.6767,9.713,-1163.04032135577,405
simulation_subsample,monsoonal,NEM,-2.3255426105603,3.50306555959259,30,5.06371292101547,4.6686,9.7576,-1036.84373316155,405
simulation_subsample,monsoonal,SWM,-2.31819372419555,5,1,4.90771138185454,4.6792,9.1858,-121.560231251425,405
genetics,annual,2012,-1.73000827374631,0.525840576183771,1,27.6276464710716,13.4747,69.4059,-6.94179727468926,405
genetics,annual,2013,0.58143316171786,0.400334805486774,18,10.0453603972705,3.8883,25.5018,-90.9860122004763,405
genetics,annual,2014,0.786176357185923,0.33470152706617,14,26.5137622243586,8.4897,66.6502,-78.6707216163918,405
genetics,total_years,2012-4,0.528724413983691,0.367922422405008,33,17.7621406739827,6.3135,44.973,-181.083232603062,405
genetics,monsoonal,NEM,1.7533040426794,0.298458950143516,5,25.3623090908902,7.0574,62.7631,-21.9692860879341,405
genetics,monsoonal,SWM,0.0426624100912029,0.31815867357465,6,82.369673570444,24.8359,205.8386,-42.4156768664655,405
simulation,annual,2012,-1.75836149907234,1.28432428543696,165794,4.3403242533344,3.2828,9.5872,-1261967.22090579,406
simulation,annual,2013,-1.87188558773308,1.36238393921047,144610,4.61560816596148,3.5533,10.0969,-1223811.4627354,406
simulation,annual,2014,-1.67726406481133,1.22088237955358,152407,4.20401363672922,3.1292,9.3644,-1101454.37131328,406
simulation,total_years,2012-4,-1.77594892392988,1.29156199953816,462811,4.39445723895595,3.3295,9.6978,-3588262.77228521,406
simulation,monsoonal,NEM,-1.72347443233934,1.25228235637845,440165,4.29327395629148,3.2217,9.523,-3050310.81757663,406
simulation,monsoonal,SWM,-1.98773042309779,1.47241902948526,22646,4.87760388135633,3.8378,10.5364,-536272.941068022,406
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,406
simulation_subsample,annual,2013,-2.33675937466752,5,19,4.9996772979357,4.7668,9.3579,-455.937596269123,406
simulation_subsample,annual,2014,-2.34331361967067,5,11,5.03255403127191,4.7982,9.4194,-486.058735664456,406
simulation_subsample,total_years,2012-4,-2.34118741199877,5,33,5.02186514370569,4.788,9.3994,-1139.22171767766,406
simulation_subsample,monsoonal,NEM,-2.34000916448478,5,31,5.01595162806125,4.7824,9.3884,-967.737154072554,406
simulation_subsample,monsoonal,SWM,-2.34726092885646,5,2,5.05245833640611,4.8172,9.4567,-171.467787378157,406
genetics,annual,2012,-3.37022750091364,4.13551433472682,2,14.1851340532058,13.3076,26.9306,-10.5044428588846,406
genetics,annual,2013,-3.28662774793001,5,21,12.9260123619192,12.324,24.1936,-130.07086207458,406
genetics,annual,2014,1.00921847532137,0.292851147657516,10,63.0995054261098,17.1277,155.6154,-63.740284893324,406
genetics,total_years,2012-4,-3.35219327566923,5,33,13.8019138998291,13.1591,25.8331,-210.075521616308,406
genetics,monsoonal,NEM,2.58902345377095,0.253395378833823,3,54.3798487926299,12.017,129.4973,-12.9222212840488,406
genetics,monsoonal,SWM,-3.39020137215574,5,11,14.3365951168314,13.6689,26.8338,-78.7504807153216,406
simulation,annual,2012,-1.76028969258165,1.28582297294166,165843,4.34399940931929,3.2868,9.5935,-1262337.47099648,407
simulation,annual,2013,-1.87099832311335,1.3622671358331,144686,4.61184545862458,3.5503,10.0888,-1225433.15279496,407
simulation,annual,2014,-1.67458718904243,1.21846975725484,152682,4.20121153838139,3.1251,9.3612,-1102547.73545216,407
simulation,total_years,2012-4,-1.77562974864131,1.2913380117847,463211,4.39375556107085,3.3288,9.6965,-3591342.25373065,407
simulation,monsoonal,NEM,-1.72366153284452,1.25224063564728,440788,4.29421616628889,3.2224,9.5252,-3054532.34842963,407
simulation,monsoonal,SWM,-1.98509990441231,1.47155915959485,22423,4.86685774188306,3.8287,10.5141,-535178.98086554,407
simulation_subsample,annual,2012,-1.5963276581938,1.10873068958522,3,4.31211954383194,3.1065,9.7605,-103.246253359374,407
simulation_subsample,annual,2013,-2.36662772848407,5,14,5.15126132111789,4.9114,9.6416,-469.558509416698,407
simulation_subsample,annual,2014,-2.31666501315446,5,11,4.90021464091389,4.672,9.1717,-463.636945974953,407
simulation_subsample,total_years,2012-4,-2.34611572699945,5,28,5.04667556358997,4.8116,9.4459,-1105.75252932986,407
simulation_subsample,monsoonal,NEM,-2.34986113030267,5,27,5.06561284064818,4.8297,9.4813,-921.465936631931,407
simulation_subsample,monsoonal,SWM,-2.32907220618626,5,1,4.96139128026342,4.7303,9.2862,-184.135951928037,407
genetics,annual,2012,-3.18466777733284,3.13294668163113,4,12.1290766801436,11.0317,23.6386,-22.2580083512457,407
genetics,annual,2013,-3.24296671516522,5,29,12.3737922834569,11.7975,23.1601,-146.142148861568,407
genetics,annual,2014,5.5444902927456,0.167539341904399,13,1177.38190041221,119.0584,2262.0731,-71.3569159224816,407
genetics,total_years,2012-4,-0.130584757831937,0.447777995228102,46,11.2748333207278,4.8355,28.5891,-258.648988225191,407
genetics,monsoonal,NEM,0.353447189745751,0.438499061565622,10,7.71289332128742,3.2478,19.5688,-40.9588457985314,407
genetics,monsoonal,SWM,-3.36343894594918,5,15,13.9580016836868,13.308,26.1252,-97.2653868654425,407
simulation,annual,2012,-1.75541081716825,1.28211592113963,166239,4.33446768973374,3.2767,9.577,-1261151.39835691,408
simulation,annual,2013,-1.87102398178856,1.36184140146555,144632,4.61317021075635,3.551,10.0922,-1224203.55698186,408
simulation,annual,2014,-1.6660056758329,1.21273395895393,152269,4.18545023951647,3.1086,9.3334,-1100763.0061203,408
simulation,total_years,2012-4,-1.77158823906024,1.28811064303162,463140,4.38613909700325,3.3205,9.6837,-3587228.47858764,408
simulation,monsoonal,NEM,-1.71681714024175,1.24701233470945,440533,4.28234426241486,3.2092,9.5054,-3048225.33377685,408
simulation,monsoonal,SWM,-1.98948744551235,1.47735365921117,22607,4.87435102436533,3.8387,10.5237,-537229.674169944,408
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,408
simulation_subsample,annual,2013,-2.34937347017076,5,17,5.06314314545701,4.8273,9.4767,-466.999505517699,408
simulation_subsample,annual,2014,-2.34720533009086,5,12,5.05217743376839,4.8169,9.4562,-485.458687330928,408
simulation_subsample,total_years,2012-4,-2.36443117763273,4.57352268658082,32,5.15842929026811,4.8832,9.7162,-1153.10894880192,408
simulation_subsample,monsoonal,NEM,-2.36882474561154,4.4421552532475,31,5.1887462108159,4.8996,9.7949,-1001.35342220314,408
simulation_subsample,monsoonal,SWM,-2.29684147636502,5,1,4.80403154998112,4.5803,8.9917,-148.897587125251,408
genetics,annual,2012,-3.41562539624309,4.99832847404039,2,14.7059258397265,14.0207,27.5257,-13.139874161396,408
genetics,annual,2013,-3.28400143526918,5,19,12.8921091517014,12.2917,24.1302,-103.570971369624,408
genetics,annual,2014,1.11583385651004,0.322784993898645,16,25.1319765469353,7.711,62.9199,-87.2413664300036,408
genetics,total_years,2012-4,0.547028745452115,0.366651664605924,37,17.8376414643077,6.3173,45.1561,-213.098303737041,408
genetics,monsoonal,NEM,2.4082239240356,0.291579677266575,8,16.195298378477,4.3708,39.9079,-35.2409860801065,408
genetics,monsoonal,SWM,-3.39357196692088,5,10,14.3849994992346,13.7151,26.9244,-65.7051011209024,408
simulation,annual,2012,-1.75336835314621,1.28061895090399,165518,4.33033778699753,3.2723,9.5698,-1261459.23494597,409
simulation,annual,2013,-1.87178661244442,1.36252645422833,144773,4.61474763064476,3.5528,10.0948,-1225352.03779401,409
