time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
annual,2014,-0.673085996949969,0.626790434078105,5.27265905467686,2.9,13.01,-195877.232631478,496
interannual,2012-4,-1.20127810273598,0.696863743761244,6.67921213786253,3.91,16.26,-593663.972419807,496
season,NEM,-1.24433054140796,0.719199369682672,6.4495543538787,3.84,15.63,-560617.533007343,496
season,SWM,-1.47083676661368,0.61924310543172,12.1428456998946,6.62,30.01,-28646.1538376323,496
annual,2012,-2.0492155859727,0.943451603968396,8.46672919547907,5.73,19.68,-50346.0228491916,497
annual,2013,-1.53037796411383,0.757593710489866,7.61016089950332,4.65,18.31,-180662.513099414,497
annual,2014,-0.666284608014757,0.625761089456291,5.26267851998882,2.89,12.99,-193666.678472939,497
interannual,2012-4,-1.20595609136064,0.698730348085976,6.66527984543796,3.9,16.22,-594438.79367125,497
season,NEM,-1.24436502202549,0.719717422642214,6.43858332655859,3.83,15.6,-560737.386825542,497
season,SWM,-1.53595251027536,0.639309269527309,11.7907405286348,6.56,29.03,-29406.4577301052,497
annual,2012,-2.08661562142588,0.96463616202269,8.49431211932929,5.8,19.67,-50238.16305766,498
annual,2013,-1.51467349413297,0.752833319169323,7.59793545418687,4.63,18.29,-180257.176310633,498
annual,2014,-0.681439160336176,0.628478254027205,5.27451222728736,2.9,13.01,-194173.841862233,498
interannual,2012-4,-1.20187795838995,0.697377188098349,6.670762399612,3.9,16.24,-592617.665481045,498
season,NEM,-1.24955571607559,0.720920625058849,6.44611297034976,3.84,15.62,-558742.938096461,498
season,SWM,-1.38012081158243,0.603684727094466,11.9988484212272,6.44,29.74,-29595.9427749301,498
annual,2012,-2.05245034894471,0.949400847570242,8.41138437103229,5.71,19.53,-51422.4131668995,499
annual,2013,-1.51357421454648,0.752125944145162,7.60565128111515,4.63,18.32,-179528.870255133,499
annual,2014,-0.731474769057485,0.638077998190523,5.30379461841787,2.95,13.06,-195472.371762743,499
interannual,2012-4,-1.23273130060337,0.705338954844406,6.68655050845592,3.94,16.25,-593425.029884273,499
season,NEM,-1.27737258014109,0.728760588018003,6.45918017879963,3.87,15.63,-560353.12324491,499
season,SWM,-1.46336224887859,0.615937217552772,12.2507643636005,6.66,30.29,-28555.6105433416,499
annual,2012,-2.09506021671312,0.96552169452731,8.5544957694446,5.85,19.81,-49990.3510811286,500
annual,2013,-1.47287423733442,0.738879827983266,7.60453948621711,4.59,18.36,-179234.820034523,500
annual,2014,-0.669468093692036,0.62619555630561,5.26852321958913,2.89,13,-194082.192831764,500
interannual,2012-4,-1.19324824922253,0.694786978851817,6.67622359549521,3.9,16.26,-592349.200999225,500
season,NEM,-1.24298257810085,0.718987371423192,6.4454522474741,3.83,15.62,-559227.001419458,500
season,SWM,-1.34196272798987,0.588714480820317,12.5212554510265,6.61,31.12,-28611.9230982114,500
annual,2012,-2.06700550816194,0.958776442735884,8.40673215978781,5.73,19.49,-51069.606330735,501
annual,2013,-1.56474876652646,0.766557043543498,7.67463865282504,4.72,18.43,-179147.352044871,501
annual,2014,-0.687073708779325,0.629311311484282,5.283513180757,2.91,13.03,-194257.39159931,501
interannual,2012-4,-1.22063884062482,0.701707736653057,6.69189441441105,3.93,16.27,-592285.70336443,501
season,NEM,-1.26954331111909,0.725982802923278,6.46711434744482,3.87,15.65,-559282.851983017,501
season,SWM,-1.36908454829307,0.596918638681773,12.300663920322,6.55,30.53,-28612.1583344295,501
annual,2012,-2.05547191077777,0.946750398641692,8.47355764290258,5.75,19.69,-50571.3052154086,502
annual,2013,-1.55071385560284,0.762746257891966,7.65084770569379,4.7,18.39,-179463.183912424,502
annual,2014,-0.694292125780418,0.630346130437671,5.29597280970749,2.92,13.06,-193374.512376801,502
interannual,2012-4,-1.21747100238015,0.700344197487625,6.70339389983647,3.93,16.31,-590696.794915381,502
season,NEM,-1.26730293799347,0.724783584196967,6.47809893527725,3.87,15.68,-557951.500993076,502
season,SWM,-1.32818840308644,0.587527418846928,12.4320726638891,6.55,30.9,-28381.7219378627,502
annual,2012,-2.02288624045906,0.929606427372936,8.44223656109765,5.68,19.67,-50604.4255204852,503
annual,2013,-1.52967289241857,0.757454198074339,7.60791490133008,4.65,18.3,-180948.836237721,503
annual,2014,-0.703423639137927,0.632603267881564,5.2885315925674,2.92,13.04,-193780.862195361,503
interannual,2012-4,-1.20641618119351,0.698672766499337,6.66973456783343,3.91,16.23,-593567.996756923,503
season,NEM,-1.25341576102019,0.722412166368097,6.43901357671927,3.84,15.6,-560078.797233667,503
season,SWM,-1.40886269454604,0.604198140670918,12.3156545276386,6.61,30.52,-28949.4749494471,503
annual,2012,-2.03035648902988,0.935820276508839,8.41560637842548,5.68,19.59,-50597.3108742539,504
annual,2013,-1.54023485983109,0.760323078415131,7.62445611904826,4.67,18.33,-180032.046751773,504
annual,2014,-0.711051556076906,0.634835445906083,5.27427023638833,2.92,13,-195224.017014981,504
interannual,2012-4,-1.21985253258624,0.702260841721895,6.67344437159226,3.92,16.23,-594800.875845501,504
season,NEM,-1.26770335854802,0.726230994877648,6.44998125681164,3.86,15.61,-561629.727297916,504
season,SWM,-1.36106723615011,0.595560280537847,12.2921686333106,6.54,30.51,-28750.5033335815,504
annual,2012,-2.0610436744007,0.951952121144917,8.4488403326291,5.74,19.61,-50597.9693143249,505
annual,2013,-1.57506368673641,0.771627990431851,7.64388913038819,4.72,18.34,-180271.973733106,505
annual,2014,-0.674800408863072,0.62846894351472,5.2398425300128,2.88,12.93,-196653.343743666,505
interannual,2012-4,-1.20474320136535,0.698335589834904,6.66670766123721,3.9,16.22,-594682.013944401,505
season,NEM,-1.25347171434734,0.722359247219139,6.44050473246438,3.84,15.6,-561687.336428176,505
season,SWM,-1.34753878321281,0.591378477778846,12.406916533047,6.57,30.82,-28528.2159769843,505
annual,2012,-2.0588342183233,0.953933957513873,8.40322914341595,5.72,19.5,-51572.378507684,506
annual,2013,-1.52136104544639,0.754893507460421,7.60218232536483,4.64,18.3,-181169.529235857,506
annual,2014,-0.690135875320392,0.630580132654253,5.26822536087615,2.9,12.99,-195488.566701299,506
interannual,2012-4,-1.21310411583507,0.700623825240617,6.66748910224897,3.91,16.22,-595138.175315543,506
season,NEM,-1.25585181357295,0.723022621711974,6.44167187556761,3.84,15.6,-561689.709790418,506
season,SWM,-1.44945777716004,0.61625675372126,12.0624406105268,6.56,29.83,-29061.8881787755,506
annual,2012,-2.04296355003758,0.941545409980643,8.4406941505536,5.71,19.63,-50240.317617369,507
annual,2013,-1.50957121746928,0.751683961675207,7.58530029484391,4.62,18.27,-181405.58196636,507
annual,2014,-0.727383117573206,0.636185288786701,5.3279712118053,2.95,13.12,-191435.552219682,507
interannual,2012-4,-1.22908125749424,0.704309737615214,6.6864610802806,3.93,16.25,-592365.702060506,507
season,NEM,-1.27148418518034,0.726988737936299,6.45839502598577,3.87,15.63,-558894.372084949,507
season,SWM,-1.51358577309783,0.629946303125068,12.0385846225538,6.63,29.69,-29030.0402395942,507
annual,2012,-2.01290695317652,0.925875341329485,8.41268657359335,5.65,19.62,-50514.2558820849,508
annual,2013,-1.53577361679289,0.75865007390228,7.62767121945617,4.67,18.35,-179683.282577031,508
annual,2014,-0.664353880745081,0.625106943294845,5.26898728738785,2.89,13.01,-194432.384190088,508
interannual,2012-4,-1.19773973901296,0.696064625982891,6.67502168806417,3.9,16.25,-591660.071241386,508
season,NEM,-1.24240117123474,0.718761750710989,6.44659092265223,3.83,15.63,-558075.512546621,508
season,SWM,-1.42712495826342,0.612569603699226,12.0156098899455,6.51,29.73,-29261.3318991475,508
annual,2012,-2.03817437446668,0.939162594528663,8.43394621566067,5.7,19.62,-50860.8836623834,509
annual,2013,-1.53771468099614,0.761600892959957,7.5770954182332,4.65,18.21,-181847.701467845,509
annual,2014,-0.732243995813614,0.638536653009918,5.2968264563348,2.94,13.04,-195774.917437314,509
interannual,2012-4,-1.23226537979438,0.705711320210159,6.67467025986191,3.93,16.22,-596126.333738041,509
season,NEM,-1.27873559309132,0.72944484495082,6.45366350577926,3.87,15.61,-562450.823484605,509
season,SWM,-1.40146997474065,0.607681302743799,12.0063676565821,6.47,29.74,-29332.5156292571,509
annual,2012,-2.07301885720967,0.95295597504273,8.5367419050589,5.8,19.81,-49823.1908589067,510
annual,2013,-1.54831822628151,0.762435511404399,7.63939421711609,4.69,18.36,-179897.574777333,510
annual,2014,-0.706588063632245,0.63407752225879,5.26917308611058,2.92,12.98,-196337.712687387,510
interannual,2012-4,-1.23738540999336,0.706427971750836,6.69204137801936,3.94,16.26,-594039.091004174,510
season,NEM,-1.2834107257576,0.730256866988912,6.46691045717919,3.88,15.64,-561456.139966685,510
season,SWM,-1.45208472331006,0.611849862541256,12.364124798637,6.69,30.6,-28068.6986675374,510
annual,2012,-2.0449478907626,0.943610275598147,8.4284532480233,5.71,19.59,-50665.1266633568,511
annual,2013,-1.54217868528422,0.759609016810006,7.6552026302874,4.69,18.41,-179249.51860432,511
annual,2014,-0.645411070166715,0.621737616568573,5.25480204194055,2.87,12.98,-194234.82856936,511
interannual,2012-4,-1.20290469121892,0.697444634414673,6.67598036552616,3.91,16.25,-592714.884257733,511
season,NEM,-1.25070488925296,0.72099626085861,6.45189720961558,3.84,15.63,-559151.157888637,511
season,SWM,-1.35039458127303,0.596340517604336,12.1105419457737,6.45,30.06,-29286.3798083481,511
annual,2012,-2.07346824781914,0.956866052098977,8.48705783747821,5.78,19.68,-50277.6912434488,512
annual,2013,-1.53758211743361,0.759280980474497,7.62739576910138,4.67,18.34,-180177.323716662,512
annual,2014,-0.709675035298204,0.634423690502798,5.27702288663476,2.92,13,-196777.378325754,512
interannual,2012-4,-1.21246563728795,0.699986418218992,6.67850607042889,3.92,16.25,-593359.277605559,512
season,NEM,-1.26051959034249,0.723963081489444,6.45172385637742,3.85,15.62,-560474.961704141,512
season,SWM,-1.37996776376918,0.598012766889273,12.3624728185669,6.59,30.67,-28417.3302483403,512
annual,2012,-2.04434595127196,0.941370513682119,8.45483836556726,5.72,19.66,-50227.4473192047,513
annual,2013,-1.53528614906162,0.759430360931629,7.60658507513741,4.66,18.29,-181331.412870218,513
annual,2014,-0.674116433987445,0.62808658636308,5.24573572231226,2.89,12.94,-195595.911065915,513
interannual,2012-4,-1.2062639073147,0.699037235394534,6.65994849265744,3.9,16.21,-595434.085361599,513
season,NEM,-1.25393990923788,0.722708121235235,6.43606961775083,3.84,15.59,-561817.719035268,513
season,SWM,-1.3902958713611,0.604617162591736,12.062725767273,6.48,29.89,-29251.0554428344,513
annual,2012,-2.05188942265602,0.948216356728409,8.42296580316688,5.71,19.56,-50883.6282057113,514
annual,2013,-1.53878599852163,0.760612349100869,7.60701358186835,4.66,18.29,-182041.555351367,514
annual,2014,-0.780912118916699,0.648340345340955,5.32344527556393,2.99,13.08,-194539.813977826,514
interannual,2012-4,-1.24635587689536,0.708787254198736,6.696844150262,3.95,16.26,-594161.783409626,514
season,NEM,-1.2974079599324,0.734201097221113,6.47567440948492,3.9,15.65,-561221.487202741,514
season,SWM,-1.33215051774789,0.587855424577523,12.458553732155,6.57,30.97,-28460.6089808449,514
annual,2012,-2.02443251791053,0.931437542766705,8.42869341124041,5.68,19.63,-50431.6746508239,515
annual,2013,-1.54620229298638,0.761363458432264,7.64694228022212,4.69,18.38,-178644.360623843,515
annual,2014,-0.733002414275315,0.637496592386452,5.32598265860369,2.96,13.12,-194955.021546535,515
interannual,2012-4,-1.22379370356285,0.702688331728379,6.68959863924205,3.93,16.27,-593025.279762169,515
season,NEM,-1.26884114322953,0.725958806949018,6.46308307671434,3.87,15.64,-559861.833243739,515
season,SWM,-1.4566860978685,0.616185839453798,12.1542263430635,6.61,30.05,-28749.8622009218,515
annual,2012,-2.0453392832566,0.943156976678612,8.43810018463158,5.71,19.62,-51069.3756764404,516
annual,2013,-1.55744180223268,0.76563408805779,7.6388620528514,4.7,18.35,-181420.764618335,516
annual,2014,-0.727772422434839,0.636728969747602,5.31679915346504,2.95,13.1,-193070.694414915,516
interannual,2012-4,-1.23121143644195,0.704434965158522,6.69775047375215,3.94,16.28,-593368.021678306,516
season,NEM,-1.27458444012746,0.727113121009725,6.47581903586534,3.88,15.67,-559791.834614865,516
season,SWM,-1.45347680072668,0.620414585223739,11.8656603413731,6.48,29.32,-29367.4317955049,516
annual,2012,-2.0242114121365,0.930254254543224,8.44399477604907,5.68,19.67,-50043.7901542785,517
annual,2013,-1.53703876486617,0.759732922909107,7.61320448725533,4.66,18.31,-180737.631500011,517
annual,2014,-0.707866375628159,0.633601456704948,5.28754169819483,2.92,13.03,-193903.320088754,517
interannual,2012-4,-1.21105589984194,0.699808761722443,6.67336106801874,3.91,16.24,-593486.429301073,517
season,NEM,-1.25523525371297,0.722581961943745,6.44710788367698,3.85,15.62,-560226.602005928,517
season,SWM,-1.48168608533061,0.623191443736951,12.0417506368622,6.59,29.74,-28876.2860341113,517
annual,2012,-2.0668925437979,0.956297662508836,8.43910536605149,5.75,19.57,-50600.462551309,518
annual,2013,-1.52296011260629,0.754837286266008,7.61561771403722,4.65,18.33,-180259.285586125,518
annual,2014,-0.652428450452909,0.622597109075763,5.26980933385377,2.88,13.01,-194779.059403513,518
interannual,2012-4,-1.22393870409303,0.703357991572721,6.67465287962612,3.92,16.23,-595392.140840043,518
season,NEM,-1.27251518769728,0.727608892281175,6.45199472110364,3.86,15.61,-561914.971055785,518
season,SWM,-1.38319615045207,0.601455826636175,12.1775424430061,6.52,30.19,-29069.3532923817,518
annual,2012,-2.09507794177051,0.970007163039264,8.49530435874436,5.82,19.66,-50442.725415499,519
annual,2013,-1.53097939278212,0.756010226823364,7.65033577752154,4.67,18.41,-178683.394199607,519
annual,2014,-0.709731764869924,0.63434320371454,5.27928275517455,2.92,13.01,-194695.231325264,519
interannual,2012-4,-1.21819546923485,0.701134847890329,6.68925842298378,3.92,16.27,-591538.670385693,519
season,NEM,-1.26438624279139,0.724688230140758,6.46125902576334,3.86,15.64,-558200.986893284,519
season,SWM,-1.4036004715532,0.604535424615544,12.2294936681603,6.57,30.31,-28914.6098981096,519
annual,2012,-2.06722949818524,0.95201695583415,8.50037203713669,5.78,19.73,-50516.9631252028,520
annual,2013,-1.53424234155766,0.757428094323067,7.64334477254025,4.67,18.39,-179239.462401446,520
annual,2014,-0.74451083987922,0.641248165383576,5.29695306036802,2.95,13.03,-194853.137214104,520
interannual,2012-4,-1.2360374548206,0.705777716804282,6.69832871787142,3.94,16.28,-592411.825964638,520
season,NEM,-1.27656604227294,0.727926228550734,6.47149389297589,3.88,15.66,-559021.08960361,520
season,SWM,-1.53147816245054,0.634926814784879,11.9752985961948,6.63,29.5,-29012.2293450176,520
annual,2012,-2.00676548251178,0.923082355267448,8.40216925462348,5.64,19.6,-50584.2410967289,521
annual,2013,-1.5560787495584,0.764765987302383,7.64743949275379,4.7,18.37,-179143.549585405,521
annual,2014,-0.700860067178252,0.631914094409877,5.29193749671622,2.92,13.05,-194053.504325756,521
interannual,2012-4,-1.22085631433377,0.702349047475947,6.67804566500399,3.92,16.24,-594064.691341951,521
season,NEM,-1.26057107048147,0.723934541092974,6.45266370711081,3.85,15.62,-560376.958302714,521
season,SWM,-1.53283425408722,0.63781391080102,11.8340805132411,6.57,29.14,-29380.4021585786,521
annual,2012,-2.03514412908798,0.936303996658803,8.44906549012511,5.7,19.67,-50592.8457560424,522
annual,2013,-1.52135111791041,0.75418818739106,7.61803765686432,4.65,18.34,-180059.296064781,522
annual,2014,-0.709579258224605,0.634559467116367,5.27321382100367,2.92,12.99,-195944.482561916,522
interannual,2012-4,-1.20783216313003,0.698901692213109,6.67366528760077,3.91,16.24,-594450.492465149,522
season,NEM,-1.25153319931506,0.721379007520892,6.44901285825736,3.84,15.62,-561362.687145777,522
season,SWM,-1.46473067956205,0.620251508690803,12.009507984533,6.55,29.67,-28770.9958750215,522
annual,2012,-2.0161656652519,0.929098279354263,8.39305211576552,5.65,19.56,-50722.3791872355,523
annual,2013,-1.55011287887111,0.764282873647357,7.6124972266829,4.68,18.29,-181327.390121605,523
annual,2014,-0.695136690991729,0.631397910127804,5.2744222123448,2.91,13,-195907.12014465,523
interannual,2012-4,-1.21286982843286,0.700482765556519,6.66930235529975,3.91,16.22,-595116.823275949,523
season,NEM,-1.25519987361168,0.722923101584815,6.43959549235089,3.84,15.6,-562170.386771016,523
season,SWM,-1.52399756148861,0.629591500539863,12.1848869232685,6.71,30.05,-28417.2616375202,523
annual,2012,-2.04076668711654,0.943168529681005,8.39944304561473,5.69,19.53,-51109.6392813316,524
annual,2013,-1.57765540810391,0.771736043788839,7.66140615831281,4.73,18.38,-179732.59619883,524
annual,2014,-0.677899818236331,0.628019290218,5.26729735016761,2.9,12.99,-195456.128573171,524
interannual,2012-4,-1.22081524080451,0.702532611424162,6.67340398117791,3.92,16.23,-595432.241276084,524
season,NEM,-1.26946713246744,0.726665299084202,6.45219487751235,3.86,15.61,-562483.198380759,524
season,SWM,-1.36524204915465,0.596823058152978,12.2597911405971,6.53,30.42,-28560.2403970646,524
annual,2012,-2.05085135088222,0.946435018985412,8.43887311410723,5.72,19.61,-50600.4666813643,525
annual,2013,-1.48979481368901,0.743751022493038,7.618176918298,4.61,18.38,-179702.387625002,525
annual,2014,-0.684632903877176,0.630406292070752,5.24358466252771,2.89,12.93,-197411.18260388,525
interannual,2012-4,-1.20554705145858,0.698794680691816,6.66100601856593,3.9,16.21,-596470.588732544,525
season,NEM,-1.24965782920815,0.72140604802453,6.43635032288808,3.84,15.59,-562883.666740265,525
season,SWM,-1.48236991430321,0.625083606137244,11.9408582594357,6.55,29.48,-29238.7358316321,525
